"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSDARG00000041570",405.871754539386,-0.00171228497558666,0.125971426506794,-0.013592645753633,0.989154971768345,0.9984647451556
"ENSDARG00000113329",40.2721594000404,-0.0120830464924939,0.295605976555209,-0.0408755148772752,0.967395137426607,0.995220655788577
"ENSDARG00000058996",51.2752824629926,0.270804710272002,0.273233011839405,0.991112707973842,0.321630548397966,0.767940147456526
"ENSDARG00000014313",917.767228512814,0.273742899879109,0.161038809154192,1.69985670731709,0.0891578818893597,0.482460538689904
"ENSDARG00000104279",2172.79760225861,0.0124746369832001,0.159318632969391,0.0782999248154282,0.937589477269392,0.989006819680743
"ENSDARG00000103783",1018.37590955182,-0.169995823986698,0.0815995981628561,-2.08329241582073,0.0372245776291648,0.318936493031231
"ENSDARG00000103519",241.535802909091,-0.106899246329095,0.125476548030461,-0.851946025030467,0.394244050163857,0.815923504033938
"ENSDARG00000100307",131.273943451821,-0.167148651015124,0.251313556786177,-0.66510001749463,0.505986523472739,0.871971070809379
"ENSDARG00000101089",804.807684414986,0.10408555992856,0.130368161122859,0.798397085853421,0.424640093850885,0.832853849680835
"ENSDARG00000115421",182.351477876722,0.0248045934376576,0.138600411901332,0.17896478875774,0.857965349785274,0.975357722787328
"ENSDARG00000087646",47.3141392319804,0.0102331557982924,0.285604653447513,0.0358297936492586,0.971418076416907,0.996066219908063
"ENSDARG00000067781",21.5016842851708,0.71286957308003,0.360082659747655,1.97973868994305,0.0477328987199883,0.364899545710106
"ENSDARG00000099108",59.4008289598262,-0.0923161590397301,0.270913859508461,-0.340758347347847,0.733285509684887,0.945878091496194
"ENSDARG00000001870",4808.952592411,0.12797604883163,0.0681132264061953,1.87887221886158,0.0602619430038352,0.410647368616209
"ENSDARG00000002791",584.176467928273,-0.0416176470676562,0.0996978199203214,-0.417437884809487,0.676358149144486,0.92832909285649
"ENSDARG00000007739",1956.39294721692,0.26367085328312,0.0853495730011431,3.08930489060078,0.00200625434057909,0.0483269414942182
"ENSDARG00000039131",1035.77856670712,0.389969398720908,0.0883520161095889,4.41381437450394,1.01565052644333e-05,0.00066903209911664
"ENSDARG00000040252",232.714349084336,0.345208631359571,0.118955392792849,2.90200068491829,0.00370787729615132,0.0747407678046898
"ENSDARG00000089477",116.189278595302,-0.272358623543435,0.19091923356622,-1.42656461822097,0.153705428808962,0.605120329950753
"ENSDARG00000075505",54.0474249818745,-0.52846439962244,0.249425408777592,-2.11872720671238,0.0341135276879024,0.304102252512941
"ENSDARG00000018460",959.689425510524,0.107569728526029,0.0945977377548638,1.13712791742208,0.255484814829087,0.718310079776435
"ENSDARG00000040246",20.2852793258668,-0.245578604051555,0.399816334398774,-0.614228541764921,0.539064315183132,0.885848176532319
"ENSDARG00000040245",3362.75459865921,-0.12100016857728,0.0895169134052652,-1.35170175081308,0.1764707447676,0.634065233323856
"ENSDARG00000074381",918.326439004746,-0.309525817411325,0.0922630235451622,-3.35481979148249,0.000794167013442867,0.0237519964628705
"ENSDARG00000095179",14.2950513917548,-0.187043582770633,0.465572883891118,-0.401749305516633,0.687868534127847,0.930870869263694
"ENSDARG00000070581",13.671719666942,0.101433996312921,0.439686295440848,0.230696288159764,0.817550757374047,0.967418311555026
"ENSDARG00000103156",45.623232155007,-0.0109177886087736,0.284310075487478,-0.0384009908549811,0.969367970978199,0.995220655788577
"ENSDARG00000103647",96.3632417683122,-0.119407255484511,0.181121106875682,-0.659267478784068,0.509724022039465,0.874438946131101
"ENSDARG00000098769",484.854257026794,-0.0811332483953666,0.0907288606428962,-0.894238589798923,0.371194249122617,0.799765885235148
"ENSDARG00000078308",871.668536206833,-0.0667832165300861,0.133730924941912,-0.499384989366478,0.617508191853059,0.911422268026141
"ENSDARG00000033928",2413.4016473798,0.132364197579544,0.088374217011305,1.49776939537254,0.134193174873859,0.573377231920431
"ENSDARG00000031164",2808.10894996059,0.130458850671951,0.0989630305458018,1.31825844411234,0.187417146926961,0.651105259305779
"ENSDARG00000037777",224.10547229914,-0.142019718704591,0.174632086247576,-0.813250999608685,0.416074164659814,0.828227918030574
"ENSDARG00000016706",1.40486824990769,-2.18075825997901,1.47868980924187,-1.47479089011718,0.140268771162563,NA
"ENSDARG00000030350",61.6680220865973,0.564252671728178,0.215907730560855,2.61339726123952,0.00896470321643316,0.138162280985043
"ENSDARG00000006526",8050.24863694212,0.364791298489671,0.106974670441973,3.41007172055321,0.000649457981903395,0.0204661535429915
"ENSDARG00000077688",3.42366048954332,0.37908075366989,0.941370265760089,0.402690383856356,0.687176008945099,NA
"ENSDARG00000096546",1513.37961184758,-0.192243101297391,0.0831476517865937,-2.31206891796296,0.0207738856958488,0.231801484453152
"ENSDARG00000092671",167.988182969347,-0.126317573469025,0.185449600731033,-0.681142331776867,0.495781433641746,0.868648241533784
"ENSDARG00000113935",7.97188973767357,0.371964751548583,0.599820280657806,0.620127000608682,0.535174177103197,0.883599435843452
"ENSDARG00000063297",149.908220957975,0.116584433612378,0.210222147489548,0.554577312641023,0.579183810627736,0.900625921157086
"ENSDARG00000027078",944.23097075602,0.109270431968957,0.0854137081498329,1.27930790426842,0.200788650247911,0.666929941798943
"ENSDARG00000017537",33.6853901943659,-0.37011944453739,0.281397718849861,-1.31528942754105,0.188412649963796,0.652364012439802
"ENSDARG00000063270",288.454039472004,-0.00953306836827817,0.170420900052389,-0.055938375899597,0.955390899129311,0.992169609557861
"ENSDARG00000018008",10.9993301517868,-0.0804197836783877,0.473613899579384,-0.169800303052357,0.865167188588656,0.977137068833839
"ENSDARG00000074031",186.242969344207,0.281286394744552,0.140107837871343,2.0076421063813,0.044681336749038,0.353985337414166
"ENSDARG00000043247",257.518997398105,-0.0158462620983737,0.137058257074619,-0.115616982417531,0.907956103146634,0.982585462012437
"ENSDARG00000113848",36.4276220284277,0.0523441330520265,0.436889566153596,0.119810902129954,0.904632945506352,0.982055886119668
"ENSDARG00000063253",131.682593993092,-0.066360957680358,0.168420324039197,-0.394019890763977,0.693566354004888,0.932378494558628
"ENSDARG00000073857",112.782059049463,0.0416763903139648,0.222295262617297,0.187482134451578,0.851282629976412,0.973829400876037
"ENSDARG00000070558",11.9817358432762,0.522261633946117,0.510268550313334,1.02350347405385,0.306069858168381,0.757466751962345
"ENSDARG00000025754",408.177578612165,-0.154735826585501,0.0927823738914071,-1.66772868698751,0.0953695979876119,0.498403125465326
"ENSDARG00000063207",61.8647301993719,-0.095312563865103,0.237359260335007,-0.401554014495072,0.688012278637081,0.930870869263694
"ENSDARG00000090408",16.1938024915552,-0.264556046522461,0.524583852407006,-0.504316031285693,0.614039313743236,0.910762334643737
"ENSDARG00000013741",233.827430231279,0.350199463059481,0.131176628459108,2.66967879242794,0.00759238393456397,0.122991521313748
"ENSDARG00000017441",3696.62773371568,0.117522315996293,0.142070148414925,0.827213297849603,0.408116175779228,0.823838678397089
"ENSDARG00000037713",293.389469907933,-0.128606626492638,0.193203209114943,-0.665654711853808,0.505631827013482,0.871971070809379
"ENSDARG00000021688",2.48413243638006,2.50112516344057,1.17794905801183,2.12328805429162,0.0337297210981126,NA
"ENSDARG00000004953",1.36842257714968,0.807632245168395,1.31833885534863,0.612613549158287,0.540131897173135,NA
"ENSDARG00000074050",109.531121812189,-0.0581601280746466,0.189317475473268,-0.307209505774647,0.758683910597691,0.951840962503788
"ENSDARG00000018319",728.953801533258,-0.266124295894099,0.0753551829933183,-3.53159909276175,0.000413055067379358,0.0146054337788236
"ENSDARG00000098730",200.1631659296,-0.0631686811742318,0.141500517701728,-0.446420141779174,0.655293786124853,0.921842916029833
"ENSDARG00000079779",194.770568082563,-0.0503522859318778,0.165527248092962,-0.304193336819079,0.760980600911429,0.952089142379798
"ENSDARG00000089090",7.68506675599586,0.823916028305995,0.745574633038565,1.10507518871471,0.269127010524778,0.733241932424485
"ENSDARG00000099359",54.4145842525391,0.153604467207443,0.258828013455811,0.593461523567531,0.552872325519777,0.891002172729595
"ENSDARG00000103767",33.4121943925444,-0.553296204448005,0.348344972685722,-1.58835708229724,0.112205616457743,0.533585388097659
"ENSDARG00000107486",8.64943403083518,0.570611645425513,0.561770982062614,1.01573713069059,0.309754581379189,0.758987627538703
"ENSDARG00000100166",1225.37471960364,-0.0812226604677405,0.0759770367369189,-1.06904222586339,0.285050642798142,0.745411308677555
"ENSDARG00000074212",21.1819851243264,0.1116950687818,0.353622934687687,0.315859232604487,0.7521093566113,0.950762582391801
"ENSDARG00000062929",427.675281531166,0.0447570124386207,0.11412679594382,0.392169184006996,0.69493321171884,0.932421134564469
"ENSDARG00000022668",19.6122907607984,0.725773513414393,0.399363341698667,1.81732632326082,0.0691671616642812,0.43595378875022
"ENSDARG00000099708",15.3000277479868,0.515194417456718,0.538090187538623,0.95744993941139,0.3383402023953,0.780978272347017
"ENSDARG00000025034",640.749355291185,0.0718650945290164,0.0888642441484535,0.808706530029796,0.418683971186294,0.830024742617302
"ENSDARG00000078474",9.87979805102137,-0.486697238379616,0.502762126142901,-0.968046742330152,0.333021026068861,0.776718464176712
"ENSDARG00000063003",247.190024291688,-0.0393282101256053,0.11714356397543,-0.335726597270457,0.737077047070871,0.948249649887292
"ENSDARG00000002377",238.366724481582,-0.0432358201256636,0.120551285324119,-0.358650843161215,0.719856306414571,0.941121421447571
"ENSDARG00000015803",67.8646073313227,0.732625980490482,0.209640157237118,3.49468341440819,0.000474624371862963,0.0162393727233695
"ENSDARG00000037739",188.041897095439,-0.396952970225827,0.145962496568144,-2.71955454009727,0.0065369913679379,0.111342807354725
"ENSDARG00000076176",125.888946867944,0.14892003068397,0.164285251811548,0.906472303763434,0.364685917908822,0.795475542422784
"ENSDARG00000113858",27.6023434087488,-1.2993436445432,0.434598152155973,-2.98975878773842,0.0027919783005771,0.0606745952371047
"ENSDARG00000100771",9.74630540380027,0.0337276520773138,0.514767056131075,0.0655202225464982,0.947759805665603,0.99072479191216
"ENSDARG00000079873",75.0434625802646,-0.191273064897105,0.235043697509388,-0.813776616535166,0.415772933194716,0.827965023939266
"ENSDARG00000007443",71.5467637715088,0.179253724731826,0.259791355706627,0.689991105532592,0.490199780770034,0.86581920198766
"ENSDARG00000037746",24167.6339426916,-0.139076733760622,0.153128409974876,-0.908235994767007,0.363753550547494,0.795007404746217
"ENSDARG00000037747",293.396452984242,-0.103292159242956,0.149053803678179,-0.69298573195739,0.488318505604286,0.86463697881449
"ENSDARG00000079361",11.8437676838423,0.48308479782662,0.471460272646296,1.02465642569431,0.305525330173364,0.757330740257547
"ENSDARG00000012458",2005.11990592529,0.231880856322381,0.065269663246182,3.55265899638213,0.000381358476218217,0.0136907045494638
"ENSDARG00000070543",183.90259615928,-0.131208023578227,0.244581216974751,-0.536459934254773,0.591640719095145,0.904803379082968
"ENSDARG00000094206",27.3926129115519,0.210049226549471,0.368947264516672,0.569320460539638,0.56913868403556,0.896750595745715
"ENSDARG00000008723",463.564541174109,-0.343645246262089,0.129411414921417,-2.65544771665438,0.00792032101931925,0.126745925745386
"ENSDARG00000058460",7.3058794264451,-0.167085133465043,0.668088481166237,-0.250094318604885,0.802514409499543,0.963488286370712
"ENSDARG00000088975",101.043315639609,-0.428298120558664,0.210851566682414,-2.03127786668889,0.0422268153084796,0.342758544989559
"ENSDARG00000093053",3.88183023600357,-1.26088251541736,1.03009570682925,-1.22404404470193,0.220935612649661,0.688024083869969
"ENSDARG00000058463",176.380320801109,-0.0684304092767588,0.46157198302535,-0.148255119013583,0.88214143369995,0.978694442935907
"ENSDARG00000076716",9.97618009846886,-0.600577914338695,0.615422230182119,-0.975879461099363,0.329124201357727,0.7739469792826
"ENSDARG00000058464",12.4599491058369,0.277361800573393,0.556955361074052,0.497996464274119,0.618486534285952,0.911422268026141
"ENSDARG00000058471",1010.77590305479,0.102840522018035,0.107816796957632,0.953845086479867,0.340162063366087,0.782173099005203
"ENSDARG00000058475",13.5598539932277,0.598359991031678,0.508683618903204,1.17629105557169,0.239478588774,0.704500479516541
"ENSDARG00000058480",111.944426981678,0.0182387442485129,0.206317138027156,0.088401498891053,0.929557570019162,0.986941966032027
"ENSDARG00000024740",2.59461625114072,-0.729251790474891,1.22022150247425,-0.597638862285401,0.550080927548231,NA
"ENSDARG00000101597",58.9737859547641,0.464489993451025,0.30636973865559,1.51610924593694,0.129491730767485,0.564713612914709
"ENSDARG00000058445",21.3265939773488,0.245240395737333,0.423246350655117,0.579427076825919,0.562301038382637,0.894410178617194
"ENSDARG00000063169",34.0569709685452,-0.199989640260449,0.31400806620407,-0.636893321493462,0.524194333248113,0.880801586087454
"ENSDARG00000037760",192.27327959113,-0.0681608214068839,0.13190131152066,-0.51675620675089,0.605326354308236,0.907967351469607
"ENSDARG00000017834",81.1365112451058,0.11066352822393,0.249258549268013,0.443970842921579,0.657063664335647,0.92230557503832
"ENSDARG00000074282",565.44436373778,-0.161727522717243,0.111103358857422,-1.45564926551668,0.145489601615602,0.59278787452378
"ENSDARG00000074372",128.577257770416,-0.0800916470597445,0.178834104860742,-0.447854435383631,0.654258254266365,0.921426054779691
"ENSDARG00000104203",1.28195001859767,-1.20284719867927,1.77441832699273,-0.677882537833032,0.497846172629981,NA
"ENSDARG00000101495",152.711138803155,-0.0588519101607762,0.160418060903139,-0.366865861795395,0.713719076943574,0.938239967794335
"ENSDARG00000091916",108.517018873417,0.190759747604751,0.202275173901173,0.943070491181248,0.345644848176439,0.785105936004711
"ENSDARG00000099276",104.873149318301,0.276734742578749,0.171976031278434,1.60914716150594,0.107584166925489,0.525577432139318
"ENSDARG00000104995",52.0494431467829,0.0395587043748588,0.257035902089804,0.153903419923952,0.877685887524718,0.977577888017347
"ENSDARG00000033852",227.904294497958,0.0815850078844485,0.118335433670683,0.689438533782638,0.490547341239802,0.865821793933647
"ENSDARG00000037654",198.054212750199,0.161794179903865,0.173624381443005,0.93186324731113,0.351407203440636,0.788382526976367
"ENSDARG00000037652",143.603172579579,-0.0564060540130288,0.143965311187998,-0.391803091644561,0.695203710538425,0.932514551308965
"ENSDARG00000037646",99.3919601572147,-0.00692605440749969,0.179935309583084,-0.0384919136969147,0.969295478642761,0.995220655788577
"ENSDARG00000032795",171.460458285572,-0.234134303578378,0.182467295248364,-1.2831576379739,0.199436853928251,0.666077775909573
"ENSDARG00000018263",206.345133862697,0.241566166264448,0.16811201361296,1.43693577319584,0.150736244018447,0.601153881510763
"ENSDARG00000077542",1.2189569035452,-0.0881954772474877,1.59696228006507,-0.0552270259281853,0.955957598209982,NA
"ENSDARG00000070490",8.44144622299527,0.600012873316261,1.91354816185959,0.313560371918294,0.753854961201234,0.950891646151799
"ENSDARG00000015678",6.07220782963144,-0.418025815031554,0.709786238280301,-0.588946069233977,0.555897452113258,0.891823493232437
"ENSDARG00000076174",244.552894332712,0.0615882558895611,0.16032023093842,0.384157729371144,0.700861546070502,0.934319710895684
"ENSDARG00000037647",392.808664519355,-0.017554607145817,0.140950021251676,-0.124544905988145,0.900883847297292,0.981535383362606
"ENSDARG00000008969",2579.25440302883,0.453824323230271,0.101518114457787,4.47037778089328,7.80815536640136e-06,0.000543103438232094
"ENSDARG00000020741",2871.47160093178,0.377982074898037,0.0618338644915657,6.11286514284732,9.78580639004223e-10,1.76348345751822e-07
"ENSDARG00000104660",225.275807073477,0.111365705232399,0.128837902829358,0.864386199920527,0.38737577123179,0.81147817343929
"ENSDARG00000096594",50.3129843806654,-0.447299398957632,0.320468814837565,-1.39576576018591,0.162785044296023,0.618305332645634
"ENSDARG00000077652",31.7971902115089,-0.654931146133391,0.387117716404689,-1.69181393250608,0.0906814562639876,0.484819062630093
"ENSDARG00000089943",27.5903021361146,0.046861754937302,0.374565121683665,0.125109766565181,0.900436651449582,0.981535383362606
"ENSDARG00000077533",2472.95098732372,0.167859068138648,0.0941175897070162,1.78350368577421,0.0745043485386755,0.449470599101367
"ENSDARG00000030563",123.064302888292,0.0351709246590475,0.168924949994172,0.20820444025741,0.835069341737771,0.970646871477129
"ENSDARG00000026387",58.2102876659641,0.459601623212956,0.243159850944903,1.89012133963306,0.0587417337143404,0.4048546151857
"ENSDARG00000070495",7.7851756137105,-0.798991588107505,0.772930286279038,-1.03371753221617,0.301268234434319,0.755302664606188
"ENSDARG00000034785",39.7692647771248,0.0252391625016472,0.280462742640377,0.0899911420106521,0.928294253919293,0.986600212668992
"ENSDARG00000070512",310.168745674251,-0.0595173254744147,0.100837381210972,-0.590230773148428,0.55503594362974,0.891711894027892
"ENSDARG00000070504",8.06755317641696,-0.704041991592458,0.620567768013553,-1.13451266385637,0.256579564714887,0.719839499567906
"ENSDARG00000062057",2.7325945224229,-0.297030139643258,0.968038133757544,-0.306837230151569,0.758967268698061,NA
"ENSDARG00000067992",10.1572912747177,-0.826774934489915,0.519714034513798,-1.59082664616394,0.111648594461466,0.533034438899909
"ENSDARG00000070502",10.10774177716,0.340671417474294,0.562700862190127,0.605421886414644,0.544898712350328,0.887937983403798
"ENSDARG00000037679",242.859405599784,0.0768499559488521,0.131169175016463,0.585884266933953,0.557953290689883,0.893187811172389
"ENSDARG00000076833",1535.72611330644,0.29710426997692,0.0899027965998633,3.30472778615845,0.000950686870579726,0.0275751356356767
"ENSDARG00000012297",73.7166957173762,0.279647927727312,0.234870755877154,1.19064600734532,0.233792582262806,0.699417382784518
"ENSDARG00000087107",16.7705850570622,0.65976197914366,0.412412919945887,1.59976069428239,0.109651681543194,0.529236431461046
"ENSDARG00000099342",4.02109779467395,0.0623513441788547,0.993116983478569,0.0627834839360596,0.949938917829793,0.991060048621667
"ENSDARG00000008487",1349.52695710308,-0.141778439363687,0.135927295448339,-1.04304612915345,0.296926928803021,0.752935054197794
"ENSDARG00000070239",347.179305871855,-0.0686823907269218,0.107863659613578,-0.636751904886011,0.524286458337726,0.880822911294392
"ENSDARG00000074379",98.7796823455726,0.00963702843028499,0.217887100374132,0.0442294583467188,0.964721500658547,0.994153522658267
"ENSDARG00000062854",112.83519567683,-0.0353006886887811,0.199970555209819,-0.176529432804454,0.859878027716341,0.975357722787328
"ENSDARG00000062585",142.241374419803,-0.114264520966245,0.157070230503002,-0.72747407704391,0.466935589908117,0.854003245512723
"ENSDARG00000074213",71.7202837990623,-0.105478189536318,0.206178666419319,-0.511586340954405,0.608940546999512,0.909157149333498
"ENSDARG00000062606",69.6667804828233,0.017765255320572,0.240983252587301,0.0737198752603617,0.941233283648669,0.989675672936405
"ENSDARG00000077198",7.45174834980898,-0.905907232834814,0.567303469679547,-1.59686531328027,0.110295733209229,0.530166692136658
"ENSDARG00000007678",4516.74055777758,0.0663898347171164,0.0847031453223893,0.783794208165818,0.433160872885275,0.837564259476205
"ENSDARG00000089930",201.045365845825,-0.172844892373664,0.122903707608937,-1.40634400488253,0.159621999046537,0.612115917634935
"ENSDARG00000078057",122.997689373169,0.102879274985669,0.209807993530663,0.490349644236189,0.623886503120972,0.91287773625175
"ENSDARG00000070448",975.751128072025,0.0385711542857693,0.0933962988633481,0.412983755836024,0.67961851519909,0.928668653370388
"ENSDARG00000070449",493.479158099708,0.0304544726026896,0.16609428990397,0.183356529717531,0.85451828183464,0.974682563035955
"ENSDARG00000042988",689.979472848559,0.16443431542516,0.130035342063652,1.26453557021959,0.206037861995644,0.672499724524154
"ENSDARG00000096506",1.46535193189151,3.17153801050613,1.76987701986344,1.79195388996623,0.0731403524700068,NA
"ENSDARG00000070452",264.64774064847,0.182385706315219,0.150181398861059,1.21443605998073,0.224581252386044,0.692648209777593
"ENSDARG00000070454",151.097032350664,-0.110400750779482,0.17230383688847,-0.640732979445735,0.521696183265841,0.880350384357945
"ENSDARG00000096515",8.16129187462724,0.769860782078601,0.563590304785031,1.36599365805671,0.171940953958396,0.629556964753296
"ENSDARG00000038114",50.0837068705216,0.169856939285636,0.254384421267691,0.667717537257888,0.504313913317384,0.871645975441751
"ENSDARG00000008637",510.309567845244,0.0897520632628997,0.127838514284949,0.702073735485099,0.48263318076187,0.862223606557091
"ENSDARG00000091609",10.7638141982698,0.341783917133849,0.667721775867166,0.511865764284797,0.608744960093323,0.909157149333498
"ENSDARG00000002634",63.8484977599105,-0.0808182837712278,0.243181470109736,-0.332337343526866,0.73963454473636,0.949036266104816
"ENSDARG00000062467",59.619999995928,0.127817409602424,0.216498233384129,0.590385462294462,0.554932254798844,0.891711894027892
"ENSDARG00000032808",5.56661454312468,0.690275721837052,0.753332557081108,0.916296150151297,0.3595115866961,0.793197437703219
"ENSDARG00000078318",57.0268040288561,0.00295053326152917,0.216546650289003,0.0136253932240069,0.989128845486806,0.9984647451556
"ENSDARG00000018997",1075.60587475714,0.273609797707035,0.114864379003803,2.38202478505521,0.0172177385671931,0.208522645721827
"ENSDARG00000099771",472.221141653286,-0.0321607557886511,0.0965315772425782,-0.333163061324824,0.739011199610391,0.949036266104816
"ENSDARG00000045620",510.462498489703,-0.00986069243981737,0.12485583751211,-0.0789766232504826,0.937051216916754,0.988968795672315
"ENSDARG00000045618",1925.01127865121,0.0862914044778132,0.0717583681872094,1.20252740771207,0.229159253820121,0.696673437843572
"ENSDARG00000057248",123.87609470661,-0.213437248436327,0.161180122272305,-1.3242156999716,0.185431418130841,0.648469447222934
"ENSDARG00000017985",89.1079507613412,0.195344863768026,0.206653795768074,0.945275953156264,0.344518011745233,0.784477905478218
"ENSDARG00000099729",1304.48146460954,-0.0771813795863978,0.0778500633510395,-0.991410620160623,0.321485116550903,0.767688754320816
"ENSDARG00000102339",2.89439173838747,0.119921128062729,0.964899646357298,0.124283523696435,0.901090792337338,NA
"ENSDARG00000089805",791.872969874603,-0.00543500262775451,0.0834563680990453,-0.0651238815150007,0.948075366091187,0.990796178853394
"ENSDARG00000078525",10.2964581421094,-2.1427215551995,2.52713041283482,-0.847887210061268,0.396500788100864,0.817630736764891
"ENSDARG00000079626",51.7315521329313,-0.329498035137315,0.365414090293889,-0.901711356757787,0.367210218562016,0.797520549660418
"ENSDARG00000057114",192.908245624294,0.18849056252783,0.19092585637934,0.987244819021936,0.32352263489835,0.769994895033159
"ENSDARG00000009026",702.63073400341,-0.064676196287908,0.146685720104739,-0.44091678618564,0.659273240805329,0.923240920729183
"ENSDARG00000014273",1416.87962009316,-0.106529970145394,0.0659418472920281,-1.61551388867859,0.106199455116467,0.522320666751388
"ENSDARG00000104795",18.761911139111,0.605952103186189,0.557171955468332,1.08754953877184,0.276794017777242,0.7395415738173
"ENSDARG00000056806",7.72487526717644,0.236614844204508,0.661585904316472,0.357647952685707,0.720606787689253,0.941303254611865
"ENSDARG00000056797",372.047622887107,-0.0847922662858384,0.141935710746727,-0.597399103014627,0.550240952469338,0.889851912425833
"ENSDARG00000062341",332.287541440879,0.0906416582065384,0.12997377737477,0.697384195776504,0.485562389412663,0.862851140570296
"ENSDARG00000056742",860.576129054763,-0.289111672307113,0.115468139232345,-2.50382204328557,0.0122859812292175,0.171688348745827
"ENSDARG00000037576",1.76896642876958,1.35088507008685,1.37739323448961,0.98075483185266,0.326713657139158,NA
"ENSDARG00000070431",862.804888379884,-0.113519961713526,0.0844914523370278,-1.34356740917065,0.179088314292951,0.638372075355508
"ENSDARG00000022690",319.003105634341,0.0504324296386858,0.109843326409656,0.459130575221295,0.646140401453499,0.919045494508479
